,start,end,duration,round_epochs,loss,accuracy,f1score,val_loss,val_accuracy,val_f1score,lr,first_dropout,first_neuron,first_activation,kernel_initializer,second_neuron,second_activation,second_dropout,last_activation,optimizer,losses,batch_size,epochs
691,08/08/23-132605,08/08/23-132612,6.732622385025024,100,0.6243005394935608,0.6759776473045349,0.45675671100616455,0.5676971077919006,0.7272727489471436,0.5190839171409607,0.5,0.2,24,elu,normal,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
692,08/08/23-132612,08/08/23-132619,6.706181526184082,100,5.233349800109863,0.659217894077301,0.01864892803132534,5.627890586853027,0.6320346593856812,0.0,0.5,0.2,24,elu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,200,20
693,08/08/23-132619,08/08/23-132625,6.3004310131073,100,5.258491039276123,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,400,20
694,08/08/23-132626,08/08/23-132633,7.119673013687134,100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
695,08/08/23-132633,08/08/23-132640,6.821707248687744,100,5.204787254333496,0.6610800623893738,0.02142856828868389,5.620357990264893,0.6277056336402893,0.0,0.5,0.2,24,elu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
696,08/08/23-132640,08/08/23-132647,6.6606974601745605,100,0.5522976517677307,0.7076349854469299,0.5033237934112549,0.5592072010040283,0.7272727489471436,0.47950083017349243,0.5,0.2,24,elu,normal,24,elu,0.0,sigmoid,Adam,binary_crossentropy,200,20
697,08/08/23-132647,08/08/23-132653,6.263984680175781,100,0.5605946183204651,0.7281191945075989,0.5178265571594238,0.5683176517486572,0.7359307408332825,0.5547444820404053,0.5,0.2,24,elu,normal,24,elu,0.0,sigmoid,Adam,binary_crossentropy,400,20
698,08/08/23-132653,08/08/23-132700,7.067195415496826,100,0.5688484311103821,0.7076349854469299,0.5124368667602539,0.5595350861549377,0.7532467246055603,0.6236110925674438,0.5,0.2,24,elu,normal,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
699,08/08/23-132701,08/08/23-132707,6.723605632781982,100,0.6800466775894165,0.6778398752212524,0.4507269859313965,0.5484904050827026,0.7489177584648132,0.5915492177009583,0.5,0.2,24,elu,normal,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
700,08/08/23-132708,08/08/23-132714,6.702256202697754,100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,elu,0.0,tanh,Adam,binary_crossentropy,200,20
701,08/08/23-132715,08/08/23-132721,6.289669036865234,100,4.858607769012451,0.6685288548469543,0.1361335813999176,5.249005317687988,0.6406926512718201,0.12631577253341675,0.5,0.2,24,elu,normal,24,elu,0.0,tanh,Adam,binary_crossentropy,400,20
702,08/08/23-132721,08/08/23-132728,7.063878774642944,100,4.775166988372803,0.6554934978485107,0.15174607932567596,4.827634811401367,0.649350643157959,0.09195400774478912,0.5,0.2,24,elu,normal,24,elu,0.0,tanh,Nadam,binary_crossentropy,200,20
703,08/08/23-132728,08/08/23-132735,7.015873193740845,100,5.143199920654297,0.6554934978485107,0.02702702209353447,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,elu,0.0,tanh,Nadam,binary_crossentropy,400,20
704,08/08/23-132736,08/08/23-132742,6.598243951797485,100,0.5781164169311523,0.7262569665908813,0.5002102255821228,0.545434296131134,0.7359307408332825,0.49687492847442627,0.5,0.2,24,elu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
705,08/08/23-132742,08/08/23-132749,6.19368577003479,100,0.6586357355117798,0.6964617967605591,0.4740123748779297,0.5422409772872925,0.7532467246055603,0.5899280309677124,0.5,0.2,24,elu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
706,08/08/23-132749,08/08/23-132756,7.014297246932983,100,0.5902013182640076,0.6871508359909058,0.44490018486976624,0.570249080657959,0.7272727489471436,0.4361041784286499,0.5,0.2,24,elu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
707,08/08/23-132756,08/08/23-132803,6.667829751968384,100,0.5669910311698914,0.7243947982788086,0.5086206197738647,0.5757704973220825,0.7402597665786743,0.5522387623786926,0.5,0.2,24,elu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
708,08/08/23-132803,08/08/23-132810,6.643432140350342,100,5.265230178833008,0.6573556661605835,0.008333330973982811,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,200,20
709,08/08/23-132810,08/08/23-132816,6.286011695861816,100,5.009273052215576,0.6629422903060913,0.07381345331668854,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,400,20
710,08/08/23-132816,08/08/23-132823,7.122629404067993,100,4.931703090667725,0.6219739317893982,0.14442406594753265,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
711,08/08/23-132824,08/08/23-132830,6.759657382965088,100,4.912055492401123,0.6666666865348816,0.12990319728851318,5.485986709594727,0.6406926512718201,0.023529410362243652,0.5,0.2,24,elu,normal,24,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
712,08/08/23-132831,08/08/23-132837,6.710699796676636,100,0.5967855453491211,0.6983240246772766,0.476896733045578,0.5369083881378174,0.761904776096344,0.5597701072692871,0.5,0.2,24,elu,normal,24,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
713,08/08/23-132838,08/08/23-132844,6.2993059158325195,100,0.5657594799995422,0.7150837779045105,0.5108023881912231,0.5751836895942688,0.7316017150878906,0.5441175699234009,0.5,0.2,24,elu,normal,24,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
714,08/08/23-132844,08/08/23-132851,7.118166923522949,100,0.5989269614219666,0.685288667678833,0.4827040433883667,0.5736246109008789,0.701298713684082,0.42105257511138916,0.5,0.2,24,elu,normal,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
715,08/08/23-132851,08/08/23-132858,6.683684349060059,100,0.5967473387718201,0.6964617967605591,0.4701536297798157,0.5727819800376892,0.7316017150878906,0.5303029417991638,0.5,0.2,24,elu,normal,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
716,08/08/23-132858,08/08/23-132905,6.678635358810425,100,5.301445960998535,0.6554934978485107,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,elu,0.4,tanh,Adam,binary_crossentropy,200,20
717,08/08/23-132905,08/08/23-132912,6.26380181312561,100,5.291275501251221,0.6554934978485107,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,normal,24,elu,0.4,tanh,Adam,binary_crossentropy,400,20
